"","GEOID","NAME","variable","estimate","moe","geoid_int","sf_tag","area","intersection_area","coverage","pre_screened","dac","Utility"
"133","12007","ZCTA5 12007","S1901_C01_012",NA,NA,12007,FALSE,3134771.984925,3134771.98492477,0.999999999999927,FALSE,FALSE,"ORU"
"134","13069","ZCTA5 13069","S1901_C01_012",50293,3356,13069,FALSE,286760676.678266,286760677.04592,1.00000000128209,FALSE,TRUE,"ORU"
"135","10964","ZCTA5 10964","S1901_C01_012",124844,78603,10964,TRUE,6456791.54803619,6356560.04407992,0.984476577382035,FALSE,FALSE,"ORU"
"136","12901","ZCTA5 12901","S1901_C01_012",48883,2799,12901,FALSE,198265660.705199,185795110.633742,0.93710181567952,FALSE,TRUE,"ORU"
"137","12130","ZCTA5 12130","S1901_C01_012",NA,NA,12130,FALSE,1514573.45469934,1514573.45469809,0.99999999999917,FALSE,FALSE,"ORU"
"138","12150","ZCTA5 12150","S1901_C01_012",69432,7898,12150,FALSE,3101303.24661453,3101303.24661131,0.999999999998959,FALSE,FALSE,"ORU"
"139","12161","ZCTA5 12161","S1901_C01_012",78730,17986,12161,FALSE,1066887.53795899,1066887.53796077,1.00000000000167,FALSE,FALSE,"ORU"
"140","12987","ZCTA5 12987","S1901_C01_012",51979,24234,12987,FALSE,15980290.0597834,15980290.0597807,0.999999999999831,FALSE,FALSE,"ORU"
"141","12401","ZCTA5 12401","S1901_C01_012",52784,3308,12401,FALSE,154451299.87776,154451299.877766,1.00000000000004,FALSE,TRUE,"ORU"
"142","12512","ZCTA5 12512","S1901_C01_012",NA,NA,12512,FALSE,1159636.85198926,1159636.8519889,0.999999999999689,FALSE,TRUE,"ORU"
"143","12752","ZCTA5 12752","S1901_C01_012",41202,3004,12752,FALSE,4839753.62019048,4839753.62019943,1.00000000000185,FALSE,FALSE,"ORU"
"144","13642","ZCTA5 13642","S1901_C01_012",38438,4912,13642,FALSE,477822161.570679,477822161.570643,0.999999999999924,FALSE,TRUE,"ORU"
"145","12946","ZCTA5 12946","S1901_C01_012",63770,7963,12946,FALSE,344932355.848701,340988856.997515,0.988567326943037,FALSE,FALSE,"ORU"
"146","10537","ZCTA5 10537","S1901_C01_012",103021,39308,10537,FALSE,3042032.50748982,2522819.86068934,0.829320480460967,FALSE,TRUE,"ORU"
"147","12122","ZCTA5 12122","S1901_C01_012",49289,5711,12122,FALSE,280544690.012252,280544689.785053,0.999999999190152,FALSE,FALSE,"ORU"
"148","12029","ZCTA5 12029","S1901_C01_012",92500,11606,12029,FALSE,52672666.3338304,52594205.7594947,0.998510411949938,FALSE,FALSE,"ORU"
