ZIP,Utility,zip_flag,pre_screen_flag,dac_flag
10576,ORU,FALSE,FALSE,FALSE
12529,ORU,FALSE,FALSE,FALSE
14814,ORU,FALSE,FALSE,FALSE
11692,ORU,FALSE,FALSE,FALSE
12149,ORU,FALSE,FALSE,FALSE
14770,ORU,FALSE,FALSE,FALSE
14787,ORU,FALSE,FALSE,FALSE
14824,ORU,FALSE,FALSE,FALSE
14853,ORU,FALSE,FALSE,FALSE
12084,ORU,FALSE,FALSE,FALSE
11420,ORU,FALSE,FALSE,FALSE
12095,ORU,FALSE,FALSE,FALSE
12121,ORU,FALSE,FALSE,FALSE
14588,ORU,FALSE,FALSE,FALSE
13032,ORU,FALSE,FALSE,FALSE
13041,ORU,FALSE,FALSE,FALSE
12834,ORU,FALSE,FALSE,FALSE
12783,ORU,FALSE,FALSE,FALSE
12855,ORU,FALSE,FALSE,FALSE
12810,ORU,FALSE,FALSE,FALSE
11201,ORU,FALSE,FALSE,FALSE
13053,ORU,FALSE,FALSE,FALSE
13072,ORU,FALSE,FALSE,FALSE
10518,ORU,FALSE,FALSE,FALSE
12192,ORU,FALSE,FALSE,FALSE
12419,ORU,FALSE,FALSE,FALSE
12489,ORU,FALSE,FALSE,FALSE
12520,ORU,FALSE,FALSE,FALSE
12525,ORU,FALSE,FALSE,FALSE
13361,ORU,FALSE,FALSE,FALSE
12077,ORU,FALSE,FALSE,FALSE
12166,ORU,FALSE,FALSE,FALSE
12924,ORU,FALSE,FALSE,FALSE
13339,ORU,FALSE,FALSE,FALSE
14111,ORU,FALSE,FALSE,FALSE
12093,ORU,FALSE,FALSE,FALSE
10530,ORU,FALSE,FALSE,FALSE
14724,ORU,FALSE,FALSE,FALSE
13480,ORU,FALSE,FALSE,FALSE
12543,ORU,FALSE,FALSE,FALSE
12195,ORU,FALSE,FALSE,FALSE
12412,ORU,FALSE,FALSE,FALSE
12421,ORU,FALSE,FALSE,FALSE
14873,ORU,FALSE,FALSE,FALSE
14884,ORU,FALSE,FALSE,FALSE
14891,ORU,FALSE,FALSE,FALSE
14903,ORU,FALSE,FALSE,FALSE
13673,ORU,FALSE,FALSE,FALSE
14304,ORU,FALSE,FALSE,FALSE
11801,ORU,FALSE,FALSE,FALSE
12934,ORU,FALSE,FALSE,FALSE
12183,ORU,FALSE,FALSE,FALSE
12526,ORU,FALSE,FALSE,FALSE
13418,ORU,FALSE,FALSE,FALSE
13428,ORU,FALSE,FALSE,FALSE
13090,ORU,FALSE,FALSE,FALSE
13450,ORU,FALSE,FALSE,FALSE
14555,ORU,FALSE,FALSE,FALSE
12878,ORU,FALSE,FALSE,FALSE
12018,ORU,FALSE,FALSE,FALSE
12721,ORU,TRUE,FALSE,TRUE
12964,ORU,FALSE,FALSE,FALSE
12918,ORU,FALSE,FALSE,FALSE
12074,ORU,FALSE,FALSE,FALSE
14711,ORU,FALSE,FALSE,FALSE
12561,ORU,FALSE,FALSE,FALSE
12582,ORU,FALSE,FALSE,FALSE
12738,ORU,FALSE,FALSE,FALSE
12857,ORU,FALSE,FALSE,FALSE
12461,ORU,FALSE,FALSE,FALSE
12473,ORU,FALSE,FALSE,FALSE
11970,ORU,FALSE,FALSE,FALSE
12590,ORU,FALSE,FALSE,FALSE
11234,ORU,FALSE,FALSE,FALSE
13314,ORU,FALSE,FALSE,FALSE
12117,ORU,FALSE,FALSE,FALSE
12441,ORU,FALSE,FALSE,FALSE
12423,ORU,FALSE,FALSE,FALSE
10960,ORU,TRUE,FALSE,TRUE
14838,ORU,FALSE,FALSE,FALSE
10915,ORU,TRUE,FALSE,FALSE
11432,ORU,FALSE,FALSE,FALSE
12494,ORU,FALSE,FALSE,FALSE
13667,ORU,FALSE,FALSE,FALSE
13602,ORU,FALSE,FALSE,FALSE
13620,ORU,FALSE,FALSE,FALSE
13348,ORU,FALSE,FALSE,FALSE
13615,ORU,FALSE,FALSE,FALSE
13148,ORU,FALSE,FALSE,FALSE
13165,ORU,FALSE,FALSE,FALSE
12863,ORU,FALSE,FALSE,FALSE
10004,ORU,FALSE,FALSE,FALSE
13491,ORU,FALSE,FALSE,FALSE
14420,ORU,FALSE,FALSE,FALSE
14450,ORU,FALSE,FALSE,FALSE
10591,ORU,FALSE,FALSE,FALSE
10901,ORU,TRUE,FALSE,TRUE
11741,ORU,FALSE,FALSE,FALSE
11753,ORU,FALSE,FALSE,FALSE
11784,ORU,FALSE,FALSE,FALSE
14228,ORU,FALSE,FALSE,FALSE
11803,ORU,FALSE,FALSE,FALSE
11949,ORU,FALSE,FALSE,FALSE
11957,ORU,FALSE,FALSE,FALSE
13842,ORU,FALSE,FALSE,FALSE
12222,ORU,FALSE,FALSE,FALSE
13670,ORU,FALSE,FALSE,FALSE
12928,ORU,FALSE,FALSE,FALSE
12468,ORU,FALSE,FALSE,FALSE
13614,ORU,FALSE,FALSE,FALSE
12139,ORU,FALSE,FALSE,FALSE
12075,ORU,FALSE,FALSE,FALSE
14837,ORU,FALSE,FALSE,FALSE
14717,ORU,FALSE,FALSE,FALSE
12729,ORU,TRUE,FALSE,TRUE
13838,ORU,FALSE,FALSE,FALSE
13861,ORU,FALSE,FALSE,FALSE
14530,ORU,FALSE,FALSE,FALSE
12788,ORU,FALSE,FALSE,FALSE
13486,ORU,FALSE,FALSE,FALSE
14541,ORU,FALSE,FALSE,FALSE
13404,ORU,FALSE,FALSE,FALSE
13676,ORU,FALSE,FALSE,FALSE
12060,ORU,FALSE,FALSE,FALSE
14739,ORU,FALSE,FALSE,FALSE
11733,ORU,FALSE,FALSE,FALSE
14604,ORU,FALSE,FALSE,FALSE
12851,ORU,FALSE,FALSE,FALSE
13626,ORU,FALSE,FALSE,FALSE
13787,ORU,FALSE,FALSE,FALSE
13806,ORU,FALSE,FALSE,FALSE
13346,ORU,FALSE,FALSE,FALSE
10022,ORU,FALSE,FALSE,FALSE
12027,ORU,FALSE,FALSE,FALSE
12042,ORU,FALSE,FALSE,FALSE
12852,ORU,FALSE,FALSE,FALSE
14809,ORU,FALSE,FALSE,FALSE
12985,ORU,FALSE,FALSE,FALSE
10465,ORU,FALSE,FALSE,FALSE
13693,ORU,FALSE,FALSE,FALSE
14005,ORU,FALSE,FALSE,FALSE
14011,ORU,FALSE,FALSE,FALSE
12737,ORU,TRUE,FALSE,FALSE
13110,ORU,FALSE,FALSE,FALSE
10704,ORU,FALSE,FALSE,FALSE
11231,ORU,FALSE,FALSE,FALSE
11367,ORU,FALSE,FALSE,FALSE
12493,ORU,FALSE,FALSE,FALSE
10933,ORU,TRUE,FALSE,TRUE
11931,ORU,FALSE,FALSE,FALSE
13692,ORU,FALSE,FALSE,FALSE
10590,ORU,FALSE,FALSE,FALSE
13073,ORU,FALSE,FALSE,FALSE
10027,ORU,FALSE,FALSE,FALSE
13859,ORU,FALSE,FALSE,FALSE
11236,ORU,FALSE,FALSE,FALSE
11558,ORU,FALSE,FALSE,FALSE
14069,ORU,FALSE,FALSE,FALSE
14105,ORU,FALSE,FALSE,FALSE
13485,ORU,FALSE,FALSE,FALSE
11215,ORU,FALSE,FALSE,FALSE
10509,ORU,FALSE,FALSE,FALSE
10983,ORU,TRUE,FALSE,FALSE
11550,CHGE,FALSE,FALSE,FALSE
10171,CHGE,FALSE,FALSE,FALSE
10110,CHGE,FALSE,FALSE,FALSE
12758,CHGE,FALSE,FALSE,FALSE
10282,CHGE,FALSE,FALSE,FALSE
14212,CHGE,FALSE,FALSE,FALSE
11956,CHGE,FALSE,FALSE,FALSE
14788,CHGE,FALSE,FALSE,FALSE
10040,CHGE,FALSE,FALSE,FALSE
11501,CHGE,FALSE,FALSE,FALSE
14035,CHGE,FALSE,FALSE,FALSE
13617,CHGE,FALSE,FALSE,FALSE
13316,CHGE,FALSE,FALSE,FALSE
13102,CHGE,FALSE,FALSE,FALSE
12307,CHGE,FALSE,FALSE,FALSE
10605,CHGE,FALSE,FALSE,FALSE
11207,CHGE,FALSE,FALSE,FALSE
10456,CHGE,FALSE,FALSE,FALSE
13343,CHGE,FALSE,FALSE,FALSE
14456,CHGE,FALSE,FALSE,FALSE
11417,CHGE,FALSE,FALSE,FALSE
13440,CHGE,FALSE,FALSE,FALSE
13856,CHGE,FALSE,FALSE,FALSE
11104,CHGE,FALSE,FALSE,FALSE
10024,CHGE,FALSE,FALSE,FALSE
12456,CHGE,TRUE,FALSE,FALSE
10535,CHGE,FALSE,FALSE,FALSE
11212,CHGE,FALSE,FALSE,FALSE
11694,CHGE,FALSE,FALSE,FALSE
11415,CHGE,FALSE,FALSE,FALSE
11209,CHGE,FALSE,FALSE,FALSE
10703,CHGE,FALSE,FALSE,FALSE
11360,CHGE,FALSE,FALSE,FALSE
14854,CHGE,FALSE,FALSE,FALSE
13064,CHGE,FALSE,FALSE,FALSE
11451,CHGE,FALSE,FALSE,FALSE
10026,CHGE,FALSE,FALSE,FALSE
14173,CHGE,FALSE,FALSE,FALSE
14539,CHGE,FALSE,FALSE,FALSE
11373,CHGE,FALSE,FALSE,FALSE
10162,CHGE,FALSE,FALSE,FALSE
11947,CHGE,FALSE,FALSE,FALSE
13325,CHGE,FALSE,FALSE,FALSE
10503,CHGE,FALSE,FALSE,FALSE
11096,CHGE,FALSE,FALSE,FALSE
11355,CHGE,FALSE,FALSE,FALSE
13677,CHGE,FALSE,FALSE,FALSE
10168,CHGE,FALSE,FALSE,FALSE
11235,CHGE,FALSE,FALSE,FALSE
10459,CHGE,FALSE,FALSE,FALSE
11425,CHGE,FALSE,FALSE,FALSE
10170,CHGE,FALSE,FALSE,FALSE
10032,CHGE,FALSE,FALSE,FALSE
13368,CHGE,FALSE,FALSE,FALSE
10152,CHGE,FALSE,FALSE,FALSE
11575,CHGE,FALSE,FALSE,FALSE
11005,CHGE,FALSE,FALSE,FALSE
14727,CHGE,FALSE,FALSE,FALSE
11429,CHGE,FALSE,FALSE,FALSE
11223,CHGE,FALSE,FALSE,FALSE
10020,CHGE,FALSE,FALSE,FALSE
11103,CHGE,FALSE,FALSE,FALSE
11412,CHGE,FALSE,FALSE,FALSE
13210,CHGE,FALSE,FALSE,FALSE
12997,CHGE,FALSE,FALSE,FALSE
10976,CHGE,FALSE,FALSE,FALSE
13675,CHGE,FALSE,FALSE,FALSE
10018,CHGE,FALSE,FALSE,FALSE
11554,CHGE,FALSE,FALSE,FALSE
10153,CHGE,FALSE,FALSE,FALSE
12983,CHGE,FALSE,FALSE,FALSE
10030,CHGE,FALSE,FALSE,FALSE
10044,CHGE,FALSE,FALSE,FALSE
11752,CHGE,FALSE,FALSE,FALSE
14475,CHGE,FALSE,FALSE,FALSE
13367,CHGE,FALSE,FALSE,FALSE
14619,CHGE,FALSE,FALSE,FALSE
12089,CHGE,FALSE,FALSE,FALSE
10165,CHGE,FALSE,FALSE,FALSE
10128,CHGE,FALSE,FALSE,FALSE
11702,CHGE,FALSE,FALSE,FALSE
10271,CHGE,FALSE,FALSE,FALSE
12585,CHGE,TRUE,FALSE,FALSE
11507,CHGE,FALSE,FALSE,FALSE
10111,CHGE,FALSE,FALSE,FALSE
10505,CHGE,FALSE,FALSE,FALSE
13845,CHGE,FALSE,FALSE,FALSE
10993,CHGE,FALSE,FALSE,FALSE
11416,CHGE,FALSE,FALSE,FALSE
11219,CHGE,FALSE,FALSE,FALSE
14169,CHGE,FALSE,FALSE,FALSE
10553,CHGE,FALSE,FALSE,FALSE
13640,CHGE,FALSE,FALSE,FALSE
10029,CHGE,FALSE,FALSE,FALSE
10280,CHGE,FALSE,FALSE,FALSE
10112,CHGE,FALSE,FALSE,FALSE
14527,CHGE,FALSE,FALSE,FALSE
14537,CHGE,FALSE,FALSE,FALSE
14542,CHGE,FALSE,FALSE,FALSE
14586,CHGE,FALSE,FALSE,FALSE
14592,CHGE,FALSE,FALSE,FALSE
12866,CHGE,FALSE,FALSE,FALSE
11709,CHGE,FALSE,FALSE,FALSE
11721,CHGE,FALSE,FALSE,FALSE
11220,CHGE,FALSE,FALSE,FALSE
12885,CHGE,FALSE,FALSE,FALSE
12887,CHGE,FALSE,FALSE,FALSE
12911,CHGE,FALSE,FALSE,FALSE
11509,CHGE,FALSE,FALSE,FALSE
11549,CHGE,FALSE,FALSE,FALSE
11556,CHGE,FALSE,FALSE,FALSE
11561,CHGE,FALSE,FALSE,FALSE
14201,CHGE,FALSE,FALSE,FALSE
10979,CHGE,FALSE,FALSE,FALSE
11565,CHGE,FALSE,FALSE,FALSE
11569,CHGE,FALSE,FALSE,FALSE
12767,CHGE,FALSE,FALSE,FALSE
12776,CHGE,FALSE,FALSE,FALSE
12789,CHGE,FALSE,FALSE,FALSE
12206,CHGE,FALSE,FALSE,FALSE
10013,CHGE,FALSE,FALSE,FALSE
10075,CHGE,FALSE,FALSE,FALSE
10199,CHGE,FALSE,FALSE,FALSE
13601,CHGE,FALSE,FALSE,FALSE
13605,CHGE,FALSE,FALSE,FALSE
12177,CHGE,FALSE,FALSE,FALSE
10037,CHGE,FALSE,FALSE,FALSE
10115,CHGE,FALSE,FALSE,FALSE
12085,CHGE,FALSE,FALSE,FALSE
10279,CHGE,FALSE,FALSE,FALSE
11751,CHGE,FALSE,FALSE,FALSE
11767,CHGE,FALSE,FALSE,FALSE
14302,CHGE,FALSE,FALSE,FALSE
14424,CHGE,FALSE,FALSE,FALSE
14437,CHGE,FALSE,FALSE,FALSE
14441,CHGE,FALSE,FALSE,FALSE
13116,CHGE,FALSE,FALSE,FALSE
10471,CHGE,FALSE,FALSE,FALSE
11204,CHGE,FALSE,FALSE,FALSE
11239,CHGE,FALSE,FALSE,FALSE
11233,CHGE,FALSE,FALSE,FALSE
12490,CHGE,TRUE,FALSE,FALSE
13672,CHGE,FALSE,FALSE,FALSE
14068,CHGE,FALSE,FALSE,FALSE
14102,CHGE,FALSE,FALSE,FALSE
11778,CHGE,FALSE,FALSE,FALSE
11789,CHGE,FALSE,FALSE,FALSE
11794,CHGE,FALSE,FALSE,FALSE
11796,CHGE,FALSE,FALSE,FALSE
11934,CHGE,FALSE,FALSE,FALSE
11948,CHGE,FALSE,FALSE,FALSE
11955,CHGE,FALSE,FALSE,FALSE
14125,CHGE,FALSE,FALSE,FALSE
14135,CHGE,FALSE,FALSE,FALSE
14168,CHGE,FALSE,FALSE,FALSE
14204,CHGE,FALSE,FALSE,FALSE
14216,CHGE,FALSE,FALSE,FALSE
12414,CHGE,TRUE,FALSE,TRUE
12416,CHGE,TRUE,FALSE,FALSE
12438,CHGE,FALSE,FALSE,FALSE
10601,CHGE,FALSE,FALSE,FALSE
11421,CHGE,FALSE,FALSE,FALSE
12814,CHGE,FALSE,FALSE,FALSE
12827,CHGE,FALSE,FALSE,FALSE
12832,CHGE,FALSE,FALSE,FALSE
12448,CHGE,TRUE,FALSE,FALSE
14881,CHGE,FALSE,FALSE,FALSE
14901,CHGE,FALSE,FALSE,FALSE
13126,CHGE,FALSE,FALSE,FALSE
13607,CHGE,FALSE,FALSE,FALSE
13619,CHGE,FALSE,FALSE,FALSE
13623,CHGE,FALSE,FALSE,FALSE
13624,CHGE,FALSE,FALSE,FALSE
13643,CHGE,FALSE,FALSE,FALSE
13647,CHGE,FALSE,FALSE,FALSE
12574,CHGE,TRUE,FALSE,FALSE
11693,CHGE,FALSE,FALSE,FALSE
13045,CHGE,FALSE,FALSE,FALSE
13051,CHGE,FALSE,FALSE,FALSE
13062,CHGE,FALSE,FALSE,FALSE
13076,CHGE,FALSE,FALSE,FALSE
12742,CHGE,FALSE,FALSE,FALSE
12751,CHGE,FALSE,FALSE,FALSE
13420,CHGE,FALSE,FALSE,FALSE
13421,CHGE,FALSE,FALSE,FALSE
13435,CHGE,FALSE,FALSE,FALSE
13471,CHGE,FALSE,FALSE,FALSE
13087,CHGE,FALSE,FALSE,FALSE
13113,CHGE,FALSE,FALSE,FALSE
13117,CHGE,FALSE,FALSE,FALSE
12937,CHGE,FALSE,FALSE,FALSE
12970,CHGE,FALSE,FALSE,FALSE
12975,CHGE,FALSE,FALSE,FALSE
12978,CHGE,FALSE,FALSE,FALSE
12986,CHGE,FALSE,FALSE,FALSE
13020,CHGE,FALSE,FALSE,FALSE
13021,CHGE,FALSE,FALSE,FALSE
11020,CHGE,FALSE,FALSE,FALSE
13784,CHGE,FALSE,FALSE,FALSE
12455,CHGE,FALSE,FALSE,FALSE
12466,CHGE,TRUE,FALSE,TRUE
12530,CHGE,FALSE,FALSE,FALSE
12534,CHGE,FALSE,FALSE,FALSE
12547,CHGE,TRUE,FALSE,TRUE
12722,CHGE,FALSE,FALSE,FALSE
13333,CHGE,FALSE,FALSE,FALSE
13338,CHGE,FALSE,FALSE,FALSE
13134,CHGE,FALSE,FALSE,FALSE
13163,CHGE,FALSE,FALSE,FALSE
13205,CHGE,FALSE,FALSE,FALSE
13211,CHGE,FALSE,FALSE,FALSE
13290,CHGE,FALSE,FALSE,FALSE
13309,CHGE,FALSE,FALSE,FALSE
13341,CHGE,FALSE,FALSE,FALSE
13365,CHGE,FALSE,FALSE,FALSE
13410,CHGE,FALSE,FALSE,FALSE
13662,CHGE,FALSE,FALSE,FALSE
10009,CHGE,FALSE,FALSE,FALSE
10522,CHGE,FALSE,FALSE,FALSE
10177,CHGE,FALSE,FALSE,FALSE
14585,CHGE,FALSE,FALSE,FALSE
14070,CHGE,FALSE,FALSE,FALSE
10454,CHGE,FALSE,FALSE,FALSE
12024,CHGE,FALSE,FALSE,FALSE
12816,CHGE,FALSE,FALSE,FALSE
14721,CHGE,FALSE,FALSE,FALSE
10173,CHGE,FALSE,FALSE,FALSE
10023,CHGE,FALSE,FALSE,FALSE
11973,CHGE,FALSE,FALSE,FALSE
10006,CHGE,FALSE,FALSE,FALSE
12884,CHGE,FALSE,FALSE,FALSE
12007,CHGE,TRUE,FALSE,FALSE
13069,CHGE,FALSE,FALSE,FALSE
10010,CHGE,FALSE,FALSE,FALSE
10964,CHGE,FALSE,FALSE,FALSE
12901,CHGE,FALSE,FALSE,FALSE
10310,CHGE,FALSE,FALSE,FALSE
12130,CHGE,FALSE,FALSE,FALSE
12150,CHGE,FALSE,FALSE,FALSE
12161,CHGE,FALSE,FALSE,FALSE
12987,CHGE,FALSE,FALSE,FALSE
12401,CHGE,TRUE,FALSE,TRUE
12512,CHGE,TRUE,FALSE,TRUE
12752,CHGE,FALSE,FALSE,FALSE
10548,CHGE,FALSE,FALSE,FALSE
13642,CHGE,FALSE,FALSE,FALSE
11221,CHGE,FALSE,FALSE,FALSE
10517,CHGE,FALSE,FALSE,FALSE
12946,CHGE,FALSE,FALSE,FALSE
10455,CHGE,FALSE,FALSE,FALSE
10546,CHGE,FALSE,FALSE,FALSE
11718,CHGE,FALSE,FALSE,FALSE
11358,CHGE,FALSE,FALSE,FALSE
10473,CHGE,FALSE,FALSE,FALSE
10537,CHGE,FALSE,FALSE,FALSE
10552,CHGE,FALSE,FALSE,FALSE
12122,CHGE,FALSE,FALSE,FALSE
10028,CHGE,FALSE,FALSE,FALSE
12029,CHGE,FALSE,FALSE,FALSE
12040,CHGE,FALSE,FALSE,FALSE
11217,CHGE,FALSE,FALSE,FALSE
11230,CHGE,FALSE,FALSE,FALSE
11363,CHGE,FALSE,FALSE,FALSE
11369,CHGE,FALSE,FALSE,FALSE
11413,CHGE,FALSE,FALSE,FALSE
11418,CHGE,FALSE,FALSE,FALSE
11427,CHGE,FALSE,FALSE,FALSE
13843,CHGE,FALSE,FALSE,FALSE
12174,CHGE,FALSE,FALSE,FALSE
14774,CHGE,FALSE,FALSE,FALSE
14808,CHGE,FALSE,FALSE,FALSE
14810,CHGE,FALSE,FALSE,FALSE
14827,CHGE,FALSE,FALSE,FALSE
14112,CHGE,FALSE,FALSE,FALSE
10596,CHGE,FALSE,FALSE,FALSE
14841,CHGE,FALSE,FALSE,FALSE
14856,CHGE,FALSE,FALSE,FALSE
14860,CHGE,FALSE,FALSE,FALSE
12008,CHGE,FALSE,FALSE,FALSE
10940,CHGE,FALSE,FALSE,FALSE
10965,CHGE,FALSE,FALSE,FALSE
11003,CHGE,FALSE,FALSE,FALSE
13679,CHGE,FALSE,FALSE,FALSE
13695,CHGE,FALSE,FALSE,FALSE
13774,CHGE,FALSE,FALSE,FALSE
13778,CHGE,FALSE,FALSE,FALSE
12069,CHGE,FALSE,FALSE,FALSE
13204,CHGE,FALSE,FALSE,FALSE
10039,CHGE,FALSE,FALSE,FALSE
11225,CHGE,FALSE,FALSE,FALSE
14627,CHGE,FALSE,FALSE,FALSE
14707,CHGE,FALSE,FALSE,FALSE
14719,CHGE,FALSE,FALSE,FALSE
14722,CHGE,FALSE,FALSE,FALSE
14732,CHGE,FALSE,FALSE,FALSE
14742,CHGE,FALSE,FALSE,FALSE
14756,CHGE,FALSE,FALSE,FALSE
13902,CHGE,FALSE,FALSE,FALSE
14026,CHGE,FALSE,FALSE,FALSE
14039,CHGE,FALSE,FALSE,FALSE
14529,CHGE,FALSE,FALSE,FALSE
10502,CHGE,FALSE,FALSE,FALSE
13812,CHGE,FALSE,FALSE,FALSE
13815,CHGE,FALSE,FALSE,FALSE
13820,CHGE,FALSE,FALSE,FALSE
14041,CHGE,FALSE,FALSE,FALSE
13469,CHGE,FALSE,FALSE,FALSE
10985,CHGE,FALSE,FALSE,FALSE
11364,CHGE,FALSE,FALSE,FALSE
13157,CHGE,FALSE,FALSE,FALSE
13362,CHGE,FALSE,FALSE,FALSE
14850,CHGE,FALSE,FALSE,FALSE
10278,CHGE,FALSE,FALSE,FALSE
10154,CHGE,FALSE,FALSE,FALSE
13646,CHGE,FALSE,FALSE,FALSE
12546,CHGE,TRUE,FALSE,FALSE
12432,CHGE,TRUE,FALSE,TRUE
11572,CHGE,FALSE,FALSE,FALSE
10311,CHGE,FALSE,FALSE,FALSE
13319,CHGE,FALSE,FALSE,FALSE
12420,CHGE,TRUE,FALSE,TRUE
11779,CHGE,FALSE,FALSE,FALSE
12515,CHGE,TRUE,FALSE,TRUE
13212,CHGE,FALSE,FALSE,FALSE
11547,CHGE,FALSE,FALSE,FALSE
12933,CHGE,FALSE,FALSE,FALSE
13024,CHGE,FALSE,FALSE,FALSE
12835,CHGE,FALSE,FALSE,FALSE
14206,CHGE,FALSE,FALSE,FALSE
12750,CHGE,FALSE,FALSE,FALSE
13321,CHGE,FALSE,FALSE,FALSE
12504,CHGE,TRUE,FALSE,TRUE
12306,CHGE,FALSE,FALSE,FALSE
10307,CHGE,FALSE,FALSE,FALSE
11765,CHGE,FALSE,FALSE,FALSE
14218,CHGE,FALSE,FALSE,FALSE
14580,CHGE,FALSE,FALSE,FALSE
14710,CHGE,FALSE,FALSE,FALSE
14858,CHGE,FALSE,FALSE,FALSE
12873,CHGE,FALSE,FALSE,FALSE
13166,CHGE,FALSE,FALSE,FALSE
14514,CHGE,FALSE,FALSE,FALSE
14740,CHGE,FALSE,FALSE,FALSE
14714,CHGE,FALSE,FALSE,FALSE
10970,CHGE,FALSE,FALSE,FALSE
12604,CHGE,TRUE,FALSE,TRUE
13214,CHGE,FALSE,FALSE,FALSE
12204,CHGE,FALSE,FALSE,FALSE
12435,CHGE,TRUE,FALSE,FALSE
11747,CHGE,FALSE,FALSE,FALSE
13332,CHGE,FALSE,FALSE,FALSE
12950,CHGE,FALSE,FALSE,FALSE
10589,CHGE,FALSE,FALSE,FALSE
10583,CHGE,FALSE,FALSE,FALSE
12508,CHGE,TRUE,FALSE,TRUE
11713,CHGE,FALSE,FALSE,FALSE
13790,CHGE,FALSE,FALSE,FALSE
12108,CHGE,FALSE,FALSE,FALSE
14839,CHGE,FALSE,FALSE,FALSE
13736,CHGE,FALSE,FALSE,FALSE
11102,CHGE,FALSE,FALSE,FALSE
13147,CHGE,FALSE,FALSE,FALSE
12015,CHGE,TRUE,FALSE,TRUE
14416,CHGE,FALSE,FALSE,FALSE
13407,CHGE,FALSE,FALSE,FALSE
10452,CHGE,FALSE,FALSE,FALSE
12132,CHGE,FALSE,FALSE,FALSE
11218,CHGE,FALSE,FALSE,FALSE
10025,CHGE,FALSE,FALSE,FALSE
12063,CHGE,FALSE,FALSE,FALSE
13441,CHGE,FALSE,FALSE,FALSE
14744,CHGE,FALSE,FALSE,FALSE
13832,CHGE,FALSE,FALSE,FALSE
10980,CHGE,FALSE,FALSE,FALSE
11351,CHGE,FALSE,FALSE,FALSE
10984,CHGE,FALSE,FALSE,FALSE
12184,CHGE,FALSE,FALSE,FALSE
11109,CHGE,FALSE,FALSE,FALSE
13145,CHGE,FALSE,FALSE,FALSE
14615,CHGE,FALSE,FALSE,FALSE
13797,CHGE,FALSE,FALSE,FALSE
14130,CHGE,FALSE,FALSE,FALSE
14614,CHGE,FALSE,FALSE,FALSE
14750,CHGE,FALSE,FALSE,FALSE
14506,CHGE,FALSE,FALSE,FALSE
10308,CHGE,FALSE,FALSE,FALSE
12929,CHGE,FALSE,FALSE,FALSE
12527,CHGE,TRUE,FALSE,TRUE
13438,CHGE,FALSE,FALSE,FALSE
13415,CHGE,FALSE,FALSE,FALSE
11424,CHGE,FALSE,FALSE,FALSE
11206,CHGE,FALSE,FALSE,FALSE
14479,CHGE,FALSE,FALSE,FALSE
14061,CHGE,FALSE,FALSE,FALSE
10545,CHGE,FALSE,FALSE,FALSE
13751,CHGE,FALSE,FALSE,FALSE
14167,CHGE,FALSE,FALSE,FALSE
13603,CHGE,FALSE,FALSE,FALSE
11772,CHGE,FALSE,FALSE,FALSE
11976,CHGE,FALSE,FALSE,FALSE
11933,CHGE,FALSE,FALSE,FALSE
14775,CHGE,FALSE,FALSE,FALSE
11743,CHGE,FALSE,FALSE,FALSE
10504,CHGE,FALSE,FALSE,FALSE
13901,CHGE,FALSE,FALSE,FALSE
11793,CHGE,FALSE,FALSE,FALSE
12485,CHGE,TRUE,FALSE,FALSE
13323,CHGE,FALSE,FALSE,FALSE
10560,CHGE,FALSE,FALSE,FALSE
14303,CHGE,FALSE,FALSE,FALSE
13135,CHGE,FALSE,FALSE,FALSE
10805,CHGE,FALSE,FALSE,FALSE
12808,CHGE,FALSE,FALSE,FALSE
14172,CHGE,FALSE,FALSE,FALSE
14767,CHGE,FALSE,FALSE,FALSE
14801,CHGE,FALSE,FALSE,FALSE
10924,CHGE,FALSE,FALSE,FALSE
14618,CHGE,FALSE,FALSE,FALSE
10953,CHGE,TRUE,FALSE,FALSE
12980,CHGE,FALSE,FALSE,FALSE
13304,CHGE,FALSE,FALSE,FALSE
12839,CHGE,FALSE,FALSE,FALSE
14757,CHGE,FALSE,FALSE,FALSE
13635,CHGE,FALSE,FALSE,FALSE
12903,CHGE,FALSE,FALSE,FALSE
10710,CHGE,FALSE,FALSE,FALSE
10973,CHGE,FALSE,FALSE,FALSE
11216,CHGE,FALSE,FALSE,FALSE
13641,CHGE,FALSE,FALSE,FALSE
11788,CHGE,FALSE,FALSE,FALSE
14141,CHGE,FALSE,FALSE,FALSE
14220,CHGE,FALSE,FALSE,FALSE
13160,CHGE,FALSE,FALSE,FALSE
14305,CHGE,FALSE,FALSE,FALSE
12518,CHGE,TRUE,FALSE,FALSE
12182,CHGE,FALSE,FALSE,FALSE
12436,CHGE,TRUE,FALSE,FALSE
10012,CHGE,FALSE,FALSE,FALSE
10577,CHGE,FALSE,FALSE,FALSE
10034,CHGE,FALSE,FALSE,FALSE
10035,CHGE,FALSE,FALSE,FALSE
14609,CHGE,FALSE,FALSE,FALSE
12308,CHGE,FALSE,FALSE,FALSE
11727,CHGE,FALSE,FALSE,FALSE
13733,CHGE,FALSE,FALSE,FALSE
13120,CHGE,FALSE,FALSE,FALSE
12571,CHGE,TRUE,FALSE,FALSE
12058,CHGE,TRUE,FALSE,FALSE
14487,CHGE,FALSE,FALSE,FALSE
12066,CHGE,FALSE,FALSE,FALSE
14031,CHGE,FALSE,FALSE,FALSE
