"","GEOID","NAME","variable","estimate","moe","geoid_int","sf_tag","area","intersection_area","coverage","pre_screened","dac","Utility"
"85","13080","ZCTA5 13080","S1901_C01_012",51173,2440,13080,FALSE,79044938.9272621,24054911.8343314,0.304319443607477,FALSE,TRUE,"RGE"
"86","14605","ZCTA5 14605","S1901_C01_012",21475,1714,14605,FALSE,4721961.70818358,4721961.70818573,1.00000000000046,TRUE,TRUE,"RGE"
"87","14428","ZCTA5 14428","S1901_C01_012",69930,4794,14428,FALSE,133140306.740505,23847944.2695916,0.179118892343189,FALSE,TRUE,"RGE"
"88","14536","ZCTA5 14536","S1901_C01_012",45208,13218,14536,FALSE,47499996.8480511,25252573.5215882,0.531633162047764,FALSE,FALSE,"RGE"
"89","14060","ZCTA5 14060","S1901_C01_012",44375,20719,14060,FALSE,46259579.0402902,5737624.19121837,0.124031050654852,FALSE,FALSE,"RGE"
"90","14708","ZCTA5 14708","S1901_C01_012",61875,60380,14708,FALSE,27256223.3316447,13391646.6846288,0.491324367344796,FALSE,FALSE,"RGE"
"91","14469","ZCTA5 14469","S1901_C01_012",61221,7367,14469,FALSE,170695203.119516,100314701.285499,0.587683188819674,FALSE,FALSE,"RGE"
"92","14770","ZCTA5 14770","S1901_C01_012",49355,6470,14770,FALSE,77501025.057831,38915946.1804756,0.502134599528673,FALSE,FALSE,"RGE"
"93","14555","ZCTA5 14555","S1901_C01_012",46389,10260,14555,FALSE,16482092.5471183,7428365.73585805,0.450693121314672,FALSE,TRUE,"RGE"
"94","14711","ZCTA5 14711","S1901_C01_012",49893,3321,14711,FALSE,104187970.427602,96257255.9190995,0.923880708339421,FALSE,FALSE,"RGE"
"95","14450","ZCTA5 14450","S1901_C01_012",83593,4092,14450,FALSE,82968947.1051564,78768675.9896865,0.949375383658342,FALSE,FALSE,"RGE"
"96","14717","ZCTA5 14717","S1901_C01_012",43875,7059,14717,FALSE,71373356.152552,54905040.747841,0.769265223152574,FALSE,FALSE,"RGE"
"97","14739","ZCTA5 14739","S1901_C01_012",42102,5912,14739,FALSE,204827866.733211,184693925.798684,0.901703116594229,FALSE,TRUE,"RGE"
"98","14604","ZCTA5 14604","S1901_C01_012",21899,14126,14604,FALSE,998809.291879233,998809.291878703,0.99999999999947,TRUE,TRUE,"RGE"
